variable,state,year,prop,ciLB,ciUB,n,label
qn29,SC,2011,0.10951989909706396,0.08913721420420723,0.13387837065649416,1260,Attempted suicide
qn29,SC,2013,0.09439194178552587,0.0750272824353076,0.11811641331654606,1355,Attempted suicide
qn29,SC,2015,0.11012440894853173,0.08678763593332467,0.13878268058221016,1082,Attempted suicide
qn29,SD,1991,0.08161237396094112,0.059017698948567315,0.11182929826304393,1263,Attempted suicide
qn29,SD,1993,0.11504140143176231,0.09338910348458365,0.14093341495948383,1234,Attempted suicide
qn29,SD,1995,0.09646227641815601,0.07439301427690129,0.1242000618745314,1111,Attempted suicide
qn29,SD,1997,0.10666076042681479,0.08205995218768773,0.137531677697805,1472,Attempted suicide
qn29,SD,1999,0.07500100802649037,0.05836480441578629,0.09589624526570624,1491,Attempted suicide
qn29,SD,2001,0.13097847941744162,0.11127137462917679,0.15357275488955874,1582,Attempted suicide
qn29,SD,2003,0.09305923381818948,0.07032288536653361,0.12218047105506244,1589,Attempted suicide
qn29,SD,2005,0.1107537120054064,0.0879452518473476,0.13857872605304714,1439,Attempted suicide
qn29,SD,2007,0.08747346068766519,0.07069557367466799,0.10777140172019695,1433,Attempted suicide
qn29,SD,2009,0.0667680231661262,0.05431187260621289,0.08183372320624742,1955,Attempted suicide
qn29,SD,2011,0.07910688416270283,0.05012659730606079,0.12267798523657704,1345,Attempted suicide
qn29,SD,2013,0.0890666948700744,0.06614942953257931,0.11891257886787368,1312,Attempted suicide
qn29,SD,2015,0.0843038441801353,0.058991589774868056,0.11910247093666504,1166,Attempted suicide
qn29,TN,1991,NA,NA,NA,0,Attempted suicide
qn29,TN,1993,0.08575604750408741,0.07353872633002592,0.09978447670687414,3036,Attempted suicide
qn29,TN,1995,NA,NA,NA,0,Attempted suicide
qn29,TN,1997,NA,NA,NA,0,Attempted suicide
qn29,TN,1999,NA,NA,NA,0,Attempted suicide
qn29,TN,2001,NA,NA,NA,0,Attempted suicide
qn29,TN,2003,0.0890871590692542,0.07238278071733983,0.10919276091915504,1748,Attempted suicide
qn29,TN,2005,0.0935340544850882,0.07533966996355196,0.1155731536909882,1338,Attempted suicide
qn29,TN,2007,0.07430617912296046,0.05896471791966669,0.09324367963815654,1732,Attempted suicide
qn29,TN,2009,0.07089326744969238,0.05864637672767579,0.08546543537422996,1890,Attempted suicide
qn29,TN,2011,0.061759042844020555,0.05104833903349767,0.07454048874414214,2267,Attempted suicide
qn29,TN,2013,0.08980227702892399,0.07395540700572882,0.1086463686249009,1631,Attempted suicide
qn29,TN,2015,0.09851984117522762,0.0861982670494972,0.11238609943638839,3615,Attempted suicide
qn29,UT,1991,0.07108671457452513,0.0590612029428962,0.08533868311938926,4143,Attempted suicide
qn29,UT,1993,0.09618600604986263,0.0815196657381971,0.11316588498987479,4017,Attempted suicide
qn29,UT,1995,0.08527487934612361,0.0720603870376801,0.10064981225357435,3060,Attempted suicide
qn29,UT,1997,0.08577408826390959,0.06544009411390297,0.11167141872476306,1297,Attempted suicide
qn29,UT,1999,0.06876973355205088,0.0530306207579099,0.08874235094904558,1343,Attempted suicide
qn29,UT,2001,0.09165741838099746,0.06960472721203603,0.11979737768041478,960,Attempted suicide
qn29,UT,2003,0.07469879300317772,0.05060474288124078,0.10894811935587514,1274,Attempted suicide
qn29,UT,2005,0.08415420425915983,0.0644099857135641,0.10924410333431153,1392,Attempted suicide
qn29,UT,2007,0.096368836417654,0.0787517808630364,0.11742456107976794,1734,Attempted suicide
qn29,UT,2009,0.07236665031425824,0.05584394631873531,0.09329491361028093,1399,Attempted suicide
qn29,UT,2011,0.07182423374670824,0.055339842740275716,0.09273688136209812,1507,Attempted suicide
qn29,UT,2013,0.07336982676161613,0.06031497569198125,0.08898275694083975,1966,Attempted suicide
qn29,UT,2015,NA,NA,NA,0,Attempted suicide
qn29,VA,1991,NA,NA,NA,0,Attempted suicide
qn29,VA,1993,NA,NA,NA,0,Attempted suicide
qn29,VA,1995,NA,NA,NA,0,Attempted suicide
qn29,VA,1997,NA,NA,NA,0,Attempted suicide
qn29,VA,1999,NA,NA,NA,0,Attempted suicide
qn29,VA,2001,NA,NA,NA,0,Attempted suicide
qn29,VA,2003,NA,NA,NA,0,Attempted suicide
qn29,VA,2005,NA,NA,NA,0,Attempted suicide
qn29,VA,2007,NA,NA,NA,0,Attempted suicide
qn29,VA,2009,NA,NA,NA,0,Attempted suicide
qn29,VA,2011,0.10460418277124346,0.0835157764630665,0.13026073552889397,1237,Attempted suicide
qn29,VA,2013,0.09834822362801675,0.08849799783185387,0.10916351966155412,5976,Attempted suicide
qn29,VA,2015,0.0665257595225261,0.057389829406787066,0.0769972459828057,4499,Attempted suicide
qn29,WI,1991,NA,NA,NA,0,Attempted suicide
qn29,WI,1993,0.09590164471683756,0.0846529215107795,0.1084679788149466,2974,Attempted suicide
qn29,WI,1995,NA,NA,NA,0,Attempted suicide
qn29,WI,1997,NA,NA,NA,0,Attempted suicide
qn29,WI,1999,0.08194089402337207,0.06647315483979288,0.10061990496081935,1273,Attempted suicide
qn29,WI,2001,0.08551618868639742,0.0715152679448214,0.10195714978008676,1897,Attempted suicide
qn29,WI,2003,0.08248299100294286,0.07002759898178498,0.09692286123487337,1981,Attempted suicide
qn29,WI,2005,0.08774014489123816,0.07434670564075532,0.10327718847984947,2222,Attempted suicide
qn29,WI,2007,0.07314803134408027,0.059874859266465116,0.08908480596564244,1851,Attempted suicide
qn29,WI,2009,0.05821004794510214,0.04582170256519423,0.07368904394107757,2156,Attempted suicide
qn29,WI,2011,0.06711936230018631,0.05576113102555694,0.08059372823576826,2673,Attempted suicide
qn29,WI,2013,0.05996872788565978,0.0450343768136903,0.0794436228770499,2539,Attempted suicide
qn29,WI,2015,NA,NA,NA,0,Attempted suicide
qn29,WV,1991,NA,NA,NA,0,Attempted suicide
qn29,WV,1993,0.10945458022074644,0.09465549528733778,0.12624481093021359,2635,Attempted suicide
qn29,WV,1995,0.09906815448984806,0.08269647401179571,0.1182631231108411,1944,Attempted suicide
qn29,WV,1997,0.09708852439791636,0.08025817157141939,0.11699928012961834,1710,Attempted suicide
qn29,WV,1999,0.07913973580834822,0.06295272150722016,0.09904895808650488,1208,Attempted suicide
qn29,WV,2001,NA,NA,NA,0,Attempted suicide
qn29,WV,2003,0.09254044055101594,0.07322610376769037,0.11630983818227686,1550,Attempted suicide
qn29,WV,2005,0.08835725820015734,0.07045162210884945,0.11027383253250043,1211,Attempted suicide
qn29,WV,2007,0.09065241202244165,0.06719646487590866,0.12123190457415449,1243,Attempted suicide
qn29,WV,2009,0.10711309201558356,0.08749807624439383,0.13049648875201036,1424,Attempted suicide
qn29,WV,2011,0.05532103692407747,0.04099853385193879,0.07425955119133108,1890,Attempted suicide
qn29,WV,2013,0.07499510191845411,0.0594254956444984,0.0942352799145939,1594,Attempted suicide
qn29,WV,2015,0.0990367865500003,0.0829513898126842,0.11784054589458275,1426,Attempted suicide
qn29,WY,1991,NA,NA,NA,0,Attempted suicide
qn29,WY,1993,NA,NA,NA,0,Attempted suicide
qn29,WY,1995,0.08329569867509466,0.06931374460233992,0.09979565969519617,1591,Attempted suicide
qn29,WY,1997,0.08385925969023096,0.06963683673004556,0.10067211373815803,1919,Attempted suicide
qn29,WY,1999,0.06590236245097417,0.05316141958650103,0.08143424011078987,1508,Attempted suicide
qn29,WY,2001,0.07444352662649163,0.06339788886432247,0.08723437331416004,2601,Attempted suicide
qn29,WY,2003,0.09133669534065372,0.07389697616167462,0.11239270102438229,1426,Attempted suicide
qn29,WY,2005,0.08743088170502204,0.07504768917377913,0.10163284083725517,2248,Attempted suicide
qn29,WY,2007,0.10511259494342139,0.08922610630633503,0.12344425841051115,1959,Attempted suicide
qn29,WY,2009,0.0938633815044472,0.0822189883734744,0.10696472576669934,2534,Attempted suicide
qn29,WY,2011,0.11347102573165813,0.09777409059518267,0.13132119546285262,2110,Attempted suicide
qn29,WY,2013,0.08588227309184715,0.07559188578348992,0.0974258613141066,2659,Attempted suicide
qn29,WY,2015,0.11114758062923653,0.09455254980887377,0.13023628529657372,2137,Attempted suicide
qn30,AK,1991,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,1993,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,1995,0.02853663101021486,0.020524106881926605,0.0395509007127159,1528,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,1997,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,1999,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,2001,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,2003,0.020744343165348893,0.014129085275451378,0.030361488704899957,1311,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,2005,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,2007,0.032202070312156245,0.022614036949610103,0.0456653612744498,1138,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,2009,0.02647133850210166,0.01699926109860253,0.04100116515408867,1158,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,2011,0.02673281183611356,0.017912550457615053,0.03972057060133923,1134,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,2013,0.02536892749323371,0.017560145512911178,0.036521094179894645,1070,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AK,2015,0.03513870672570784,0.02424360688812648,0.050675787640993834,1216,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,1991,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,1993,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,1995,0.02783298723515372,0.02210013888924125,0.03499973013477067,3503,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,1997,0.029175534707844373,0.02074630764062416,0.04088656291071457,3421,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,1999,0.03332183400586027,0.024184472954727268,0.04574961212048391,1893,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,2001,0.022383132225477796,0.01559341715170799,0.032033035543045166,1357,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,2003,0.026302000314965962,0.017588058753435214,0.03916113653784316,930,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,2005,0.04194129787854117,0.02525120235865053,0.0688833455570416,939,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,2007,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,2009,0.034204881012047356,0.022998367642778454,0.0505892872356857,1253,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,2011,0.02584318238574563,0.01445104546940175,0.04579870240408979,1154,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,2013,0.03630600872140597,0.023830313921314416,0.054945379381521775,1309,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AL,2015,0.042739341298028095,0.03191350396691461,0.05702125887319988,1326,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,1991,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,1993,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,1995,0.0272729763924531,0.020413102587394875,0.0363525787120302,2061,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,1997,0.025373848198143183,0.018544187424145684,0.034630061893804694,1815,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,1999,0.028244602043782676,0.018321406820404167,0.043305282412784765,1317,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,2001,0.022301664491986974,0.015874048845771465,0.031249265991820284,1547,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,2003,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,2005,0.04360338304871908,0.031755934076911296,0.05959878983641589,1364,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,2007,0.02867266036782724,0.017094842461497454,0.047711158468686225,1361,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,2009,0.04789697323741924,0.03385825858705844,0.06735080575288156,1374,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,2011,0.04070939721552101,0.026232433891402687,0.06266168258430367,1127,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,2013,0.03857646197128585,0.025696243981075118,0.05753164517913631,1316,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AR,2015,0.044875200314408205,0.03686087088508293,0.05453335350755373,2391,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,1991,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,1993,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,1995,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,1997,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,1999,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,2001,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,2003,0.029318908665961086,0.02132179809988257,0.040192292965299345,2928,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,2005,0.031129001950731712,0.023822944655193443,0.04058254245219914,2730,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,2007,0.03216193130134388,0.02388282596456837,0.04318406094872294,2605,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,2009,0.03555079845803844,0.026227868047562213,0.04802421301054081,2272,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,2011,0.0333091929056901,0.025296512218983266,0.043745983811085735,2537,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,2013,0.04259493410153632,0.03193741675648503,0.05660092812928818,1422,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,AZ,2015,0.02667258164054971,0.01807901025399847,0.039187948239221726,2177,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,1991,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,1993,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,1995,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,1997,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,1999,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,2001,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,2003,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,2005,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,2007,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,2009,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,2011,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,2013,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CA,2015,0.018641723351095468,0.011405401111706102,0.030328385423755908,1729,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,1991,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,1993,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,1995,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,1997,0.029500050964979145,0.020148784396671553,0.04300087808746446,1588,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,1999,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,2001,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,2003,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,2005,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,2007,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,2009,0.027468872887305637,0.01951150007719266,0.038543926119079544,1949,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,2011,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,2013,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,CT,2015,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,1991,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,1993,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,1995,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,1997,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,1999,0.023639502564559697,0.017390177342931853,0.032061305996020396,1959,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,2001,0.024362887773157895,0.01874825656473334,0.031604802832801746,2616,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,2003,0.02690015521126727,0.020969604144758753,0.03444894691927491,2547,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,2005,0.022557443702131454,0.016077599884560704,0.0315651120381594,2308,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,2007,0.02059667554877593,0.014734335983453606,0.028723462110945747,2221,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,2009,0.024151590076451398,0.01689863417947276,0.03440858634253051,1913,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,2011,0.02397160858303461,0.016105473571017413,0.035540891528399135,1905,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,2013,0.021339451759688384,0.01556349412572873,0.029195422991057755,2383,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,DE,2015,0.0233359430144656,0.01664562176019266,0.032626066388909795,2330,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,1991,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,1993,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,1995,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,1997,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,1999,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,2001,0.030539200236796234,0.024817697121952472,0.03752898375276704,3704,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,2003,0.033842480985093064,0.027765696959697314,0.04119287685237227,3590,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,2005,0.026991184277960104,0.021031510984515764,0.03457999006694436,3808,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,2007,0.02119799341155354,0.016707437141004176,0.0268625302281378,3876,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,2009,0.02256784686952661,0.017414792347413836,0.029200381697641855,4961,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,2011,0.022629755161015282,0.018576071447746232,0.027543210829112562,5345,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,2013,0.02661043976012581,0.022159878744532624,0.03192566233269594,5299,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,FL,2015,0.024613317628333898,0.018922666065347055,0.03195958101265421,5508,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,1991,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,1993,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,1995,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,1997,0.03191765276863756,0.023052093866647846,0.04403910108290866,1434,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,1999,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,2001,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,2003,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,2005,0.019847961097911815,0.012072644757942376,0.03246635769316727,1269,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,2007,0.016902357899542093,0.010798203295281176,0.026365181851472495,1296,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,2009,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,2011,0.019004854021191578,0.011490879332704693,0.03127681141958182,1385,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,2013,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IA,2015,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,1991,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,1993,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,1995,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,1997,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,1999,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,2001,0.021902279921789006,0.01528532176656512,0.0312926664476624,1537,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,2003,0.026923411435444636,0.019417621505945896,0.037220402043756366,1521,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,2005,0.028486166893849113,0.017258007526332046,0.046672496682719194,1301,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,2007,0.031600434272554205,0.022734424691473753,0.04376916930669443,1269,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,2009,0.020402629260533028,0.014386616601561951,0.02886067712260292,1964,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,2011,0.018784062375763456,0.01279629698444819,0.027495642766989514,1575,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,2013,0.025178092125599384,0.017977324480876248,0.0351598412169327,1735,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,ID,2015,0.03087972371531941,0.02317495596749245,0.04103841054701131,1579,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IL,1991,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IL,1993,0.030279139178843145,0.0239564527360867,0.03820521706438352,3601,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IL,1995,0.028189708371932055,0.02200670224763245,0.036045865636944126,2714,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
qn30,IL,1997,NA,NA,NA,0,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse"
